Date,0
2018-01-02,
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,-0.0007246892438679746
2018-03-16,-0.0011396569299260695
2018-03-19,-0.003513959962338775
2018-03-20,0.0015130725217912513
2018-03-21,-0.004657297454991312
2018-03-22,-0.005055189963846629
2018-03-23,-0.004313122826466094
2018-03-26,0.008298792495075973
2018-03-27,-0.003310471994746563
2018-03-28,-0.00496319873720101
2018-03-29,-0.003737327895151954
2018-04-02,0.008056598456096171
2018-04-03,-0.008839283102744615
2018-04-04,-0.007217885021252113
2018-04-05,-0.008971519533503124
2018-04-06,0.01770140219812261
2018-04-09,-0.0035514003709135305
2018-04-10,-0.017593136286518738
2018-04-11,0.004722419958631123
2018-04-12,-0.005094803349857861
2018-04-13,0.0007669869348302938
2018-04-16,-0.0005937303159170959
2018-04-17,-0.001504142990800265
2018-04-18,-0.0006536536478470301
2018-04-19,-0.0010180280145769733
2018-04-20,0.002519168947037431
2018-04-23,0.0036129096376856756
2018-04-24,-0.0008464764052901937
2018-04-25,-0.001209559418846066
2018-04-26,-0.0036431870234030976
2018-04-27,-0.0005117134759197432
2018-04-30,-0.0008021688695810954
2018-05-01,-0.0007487914286770314
2018-05-02,-0.00033404424370307994
2018-05-03,0.0033523038917857313
2018-05-04,-0.007706323963391641
2018-05-07,-0.000598047404072392
2018-05-08,0.00278385521480905
2018-05-09,0.003939214109137438
2018-05-10,-0.0011880170426698717
2018-05-11,-0.0017920354071178683
2018-05-14,-0.0005282073189032288
2018-05-15,-0.0008892721153188288
2018-05-16,0.0005291899129267048
2018-05-17,-0.002901842523065327
2018-05-18,-0.0008619786987317728
2018-05-21,0.0014979175924082415
2018-05-22,0.00030966197865870033
2018-05-23,0.007318111476566735
2018-05-24,-0.0011639013559359443
2018-05-25,-0.0011269301696941402
2018-05-29,-0.008099158363043124
2018-05-30,0.007579334464032043
2018-05-31,0.0015336481373066128
2018-06-01,0.008671456711760502
2018-06-04,0.0038657976389579536
2018-06-05,0.0021610430445119567
2018-06-06,0.0014226841911236835
2018-06-07,-0.007298130868445037
2018-06-08,0.00022495228866830456
2018-06-11,0.0012576288369186858
2018-06-12,0.0031747714170732855
2018-06-13,0.003176136479111228
2018-06-14,0.0043768062950570305
2018-06-15,-0.0013961156904474636
2018-06-18,0.002022018465617896
2018-06-19,-0.005438131110017996
2018-06-20,0.0006393327631267875
2018-06-21,-0.00817304295821778
2018-06-22,-0.0012115125716514407
2018-06-25,-0.014235188530366165
2018-06-26,0.006604564989260268
2018-06-27,-0.005570283695625511
2018-06-28,0.003998294948416392
2018-06-29,-0.0016193358584396448
2018-07-02,0.0026299218481724675
2018-07-03,-0.006138351986185046
2018-07-05,0.006215864599861672
2018-07-06,0.0039057851520652442
2018-07-09,-0.0007524975310685301
2018-07-10,0.0016011992125573398
2018-07-11,0.0046551988153796945
2018-07-12,0.000539171190599023
2018-07-13,0.002178654874837127
2018-07-16,-0.002603120902955806
2018-07-17,0.0036860513534603995
2018-07-18,-0.00044172857543757217
2018-07-19,-0.002830777308770971
2018-07-20,-0.001972031706707485
2018-07-23,0.00032750458876760943
2018-07-24,0.001570044462161757
2018-07-25,0.007801743536891004
2018-07-26,0.001144928737834335
2018-07-27,-0.001010980407976129
2018-07-30,-0.004267210402378885
2018-07-31,0.0018797717663453914
2018-08-01,0.0009196419179097674
2018-08-02,-0.0030557457509451194
2018-08-03,0.0035695229162100773
2018-08-06,0.00232200982099214
2018-08-07,-0.003648662939078114
2018-08-08,0.00018366308781440818
2018-08-09,-0.003234720543267063
2018-08-10,-0.0005962381531380179
2018-08-13,0.00043951684338346955
2018-08-14,0.00451829991783466
2018-08-15,0.000488247153688226
2018-08-16,0.006313139278280111
2018-08-17,-0.001615248245244927
2018-08-20,0.0006073684156904642
2018-08-21,-0.0003150998518749374
2018-08-22,0.001765526148942039
2018-08-23,0.004529159486890051
2018-08-24,0.004069506549656221
2018-08-27,0.0037550977624194975
2018-08-28,0.001029230035988878
2018-08-29,0.005458724466452643
2018-08-30,-0.0038189353936593693
2018-08-31,0.0016908069677311955
2018-09-04,0.007618485312261436
2018-09-05,-0.0013290343196772395
2018-09-06,-0.0006401114756407551
2018-09-07,0.0007824481536578702
2018-09-10,0.0021694845708808605
2018-09-11,0.004973991291643779
2018-09-12,0.002703283440263378
2018-09-13,0.0025773100467940567
2018-09-14,0.0023251810894725686
2018-09-17,-0.002985121490057204
2018-09-18,0.0014500680935416936
2018-09-19,-0.006646691359626829
2018-09-20,0.004030176419327532
